GeographyCode,MedianAge
E00000842,36.5
E00000843,31
E00000844,42
E00000845,40
E00000846,33
E00000847,45
E00000848,42
E00000849,38
E00000850,43
E00000851,37
E00000852,40
E00000853,32
E00000854,37
E00000855,34
E00000856,39.5
E00000857,31
E00000858,37
E00000859,32
E00000860,38.5
E00000861,42
E00000862,44.5
E00000863,44
E00000864,38
E00000865,41
E00000866,45
E00000867,34
E00000868,38
E00000869,36
E00000870,36
E00000871,38
E00000872,33
E00000873,39
E00000874,56
E00000875,40
E00000876,38
E00000877,39
E00000878,37
E00000879,30
E00000880,35
E00000881,30
E00000882,35
E00000883,35
E00000884,40
E00000885,29
E00000886,36
E00000887,32
E00000888,31
E00000889,36.5
E00000890,37
E00000891,32
E00000892,34
E00000893,34
E00000894,35.5
E00000895,40
E00000896,30.5
E00000897,41.5
E00000898,41
E00000899,36
E00000900,38
E00000901,33.5
E00000902,30
E00000903,31
E00000904,38
E00000905,37
E00000906,34
E00000907,35
E00000908,33
E00000909,43
E00000910,33
E00000911,31
E00000912,33
E00000913,53
E00000914,37
E00000915,32
E00000916,34
E00000917,47
E00000918,33
E00000919,37
E00000920,34
E00000921,32
E00000922,42.5
E00000923,63
E00000924,33
E00000925,37
E00000926,43
E00000927,32
E00000928,39
E00000929,35
E00000930,39
E00000931,36
E00000932,41.5
E00000933,29
E00000934,32.5
E00000935,40
E00000936,41.5
E00000937,28
E00000938,39
E00000939,38
E00000940,43
E00000941,33
E00000942,32
E00000943,28
E00000944,33
E00000945,41
E00000946,23
E00000947,43
E00000948,39
E00000949,55
E00000950,36
E00000951,34
E00000952,40
E00000953,29
E00000954,40
E00000955,31
E00000956,36
E00000957,32.5
E00000958,31
E00000959,38
E00000960,39
E00000961,29
E00000962,38
E00000963,29
E00000964,30
E00000965,27
E00000966,44
E00000967,38
E00000968,35
E00000969,46
E00000970,40
E00000971,46
E00000972,41
E00000973,33
E00000974,34
E00000975,39
E00000976,32
E00000977,29
E00000978,35
E00000979,46
E00000980,36
E00000981,35
E00000982,43
E00000983,34
E00000984,34
E00000985,44
E00000986,33
E00000987,40
E00000988,38
E00000989,32
E00000990,44
E00000991,43
E00000992,32
E00000993,40.5
E00000994,49
E00000995,33
E00000996,31
E00000997,31
E00000998,48
E00000999,40
E00001000,48.5
E00001001,44.5
E00001002,33
E00001003,37
E00001004,34
E00001005,34
E00001006,34
E00001007,37
E00001008,41
E00001009,37
E00001010,36
E00001011,40
E00001012,47
E00001013,36
E00001014,40
E00001015,46
E00001016,30
E00001017,41
E00001018,35
E00001019,34
E00001020,35.5
E00001021,30.5
E00001022,37
E00001023,36
E00001024,37
E00001025,38
E00001026,32
E00001027,33
E00001028,42
E00001029,43
E00001030,38
E00001031,39
E00001032,44
E00001033,37.5
E00001034,29.5
E00001035,32
E00001036,41
E00001037,38
E00001038,39
E00001039,34
E00001040,41.5
E00001041,65
E00001042,51
E00001043,41.5
E00001044,42
E00001045,52
E00001046,35
E00001047,39
E00001048,29
E00001049,38
E00001050,32
E00001051,48
E00001052,41
E00001053,43
E00001054,47
E00001055,34
E00001056,31
E00001057,40
E00001058,38
E00001059,37
E00001060,32
E00001061,31
E00001062,29
E00001063,29
E00001064,34
E00001065,27
E00001066,30
E00001067,32
E00001068,28
E00001069,48
E00001070,26
E00001071,29
E00001072,28
E00001073,28
E00001074,27
E00001075,29
E00001076,31
E00001077,28
E00001078,28
E00001079,32.5
E00001080,30.5
E00001081,35
E00001082,31
E00001083,37
E00001084,30
E00001085,34
E00001086,34
E00001087,37
E00001088,35
E00001089,33
E00001090,34
E00001091,32
E00001092,26
E00001093,29
E00001094,25
E00001095,30
E00001096,46
E00001097,27
E00001098,30
E00001099,29
E00001100,28
E00001101,31
E00001102,28
E00001103,26
E00001104,33
E00001105,33
E00001106,29
E00001107,28.5
E00001108,36
E00001109,30
E00001110,32
E00001111,32
E00001112,29
E00001113,32
E00001114,36.5
E00001115,31
E00001116,38
E00001117,40
E00001118,33
E00001119,31
E00001120,41
E00001121,35
E00001122,40
E00001123,30
E00001124,39
E00001125,32
E00001126,34
E00001127,34
E00001128,36
E00001129,32
E00001130,39
E00001131,40
E00001132,36
E00001133,35
E00001134,54
E00001135,39
E00001136,37
E00001137,37.5
E00001138,37
E00001139,38
E00001140,49
E00001141,30
E00001142,35
E00001143,38
E00001144,33
E00001145,39
E00001146,35
E00001147,37
E00001148,40
E00001149,33
E00001150,36
E00001151,38.5
E00001152,34
E00001153,34
E00001154,35
E00001155,36
E00001156,42.5
E00001157,29
E00001158,30
E00001159,31
E00001160,30
E00001161,31
E00001162,32
E00001163,29
E00001164,34
E00001165,32
E00001166,30
E00001167,30
E00001168,26
E00001169,29
E00001170,28
E00001171,30
E00001172,26
E00001173,26
E00001174,28
E00001175,29
E00001176,29
E00001177,28
E00001178,33
E00001179,34
E00001180,31
E00001181,34
E00001182,31
E00001183,38
E00001184,31
E00001185,36
E00001186,48
E00001187,36.5
E00001188,31
E00001189,32
E00001191,33
E00001192,38
E00001193,31
E00001194,34
E00001195,40
E00001196,30
E00001197,39
E00001198,38
E00001199,28
E00001200,31
E00001201,28
E00001202,29
E00001203,31
E00001204,34
E00001205,24
E00001206,41
E00001207,35
E00001208,42
E00001209,45
E00001210,40
E00001211,35
E00001212,37
E00001213,50
E00001214,47.5
E00001215,51
E00001216,49
E00001217,38
E00001218,48
E00001219,37
E00001220,34
E00001221,46
E00001222,38
E00001223,39
E00001224,41
E00001225,47
E00001226,43
E00001227,39
E00001228,39
E00001229,43
E00001230,41
E00001231,38
E00001232,35
E00001233,40
E00001234,49
E00001235,32
E00001236,38
E00001237,48
E00001238,39
E00001239,37
E00001240,35.5
E00001241,43
E00001242,37
E00001243,37
E00001244,49
E00001245,38
E00001246,36
E00001247,48
E00001248,38
E00001249,51
E00001250,34
E00001251,41
E00001252,43
E00001253,48
E00001254,48
E00001255,38
E00001256,36
E00001257,39
E00001258,31
E00001259,34
E00001260,25
E00001261,40
E00001262,40
E00001263,48
E00001265,39
E00001266,58.5
E00001267,39
E00001268,40
E00001269,35
E00001270,33
E00001271,41
E00001272,32
E00001273,34
E00001274,40.5
E00001275,37
E00001276,46
E00001277,39
E00001278,36
E00001279,27
E00001280,36
E00001281,34
E00001282,40
E00001283,34
E00001284,37
E00001285,42
E00001286,35
E00001288,31
E00001289,42
E00001290,37
E00001291,33
E00001292,39
E00001293,36
E00001294,30
E00001295,40
E00001296,45
E00001297,38
E00001298,39
E00001299,36
E00001300,38.5
E00001301,38
E00001302,41
E00001303,50
E00001304,42.5
E00001305,51
E00001306,36
E00001307,48
E00001308,45.5
E00001309,42
E00001310,33
E00001311,45
E00001312,43
E00001313,41
E00001314,43
E00001315,39
E00001316,39.5
E00001317,34.5
E00001318,36
E00001319,31
E00001320,44
E00001321,41
E00001322,33
E00001323,44
E00001324,36.5
E00001325,31
E00001326,41
E00001327,35
E00001328,37
E00001329,30
E00001330,43
E00001331,44
E00001332,28
E00001333,41.5
E00001334,33
E00001335,30
E00001336,47
E00001337,43
E00001338,41
E00001339,36
E00001340,41
E00001341,41.5
E00001342,40
E00001343,38
E00001344,43
E00001345,42
E00001346,40
E00001347,42.5
E00001348,42
E00001349,50.5
E00001350,34
E00001351,39
E00001352,36
E00001353,37
E00001354,34
E00001355,43
E00001356,46
E00001357,39
E00001358,34
E00001359,48
E00001360,38
E00001361,35
E00001362,38
E00001363,38
E00001364,38.5
E00001365,42
E00001366,36
E00001367,45
E00001368,44
E00001369,46
E00001370,48
E00001371,42
E00001372,48
E00001373,37
E00001374,50
E00001375,43.5
E00001376,36
E00001377,53.5
E00001378,30
E00001379,28
E00001380,41.5
E00001381,43
E00001382,40
E00001383,37
E00001384,37
E00001385,37
E00001386,45
E00001387,34
E00001388,34
E00001389,40
E00001390,39
E00001391,39
E00001392,36
E00001393,40
E00001394,43.5
E00001395,47
E00001396,49.5
E00001397,32.5
E00001398,39
E00001399,45.5
E00001400,42
E00001401,38
E00001402,41
E00001403,36
E00001404,37
E00001405,42
E00001406,36
E00001407,37
E00001408,24
E00001409,25
E00001410,44
E00001411,29.5
E00001412,38
E00001413,41
E00001414,27.5
E00001415,34
E00001416,40
E00001417,35
E00001418,37.5
E00001419,40
E00001420,34.5
E00001421,40
E00001422,67
E00001423,44
E00001424,45
E00001425,44
E00001426,52
E00001427,44
E00001428,34
E00001429,31
E00001430,42
E00001431,45.5
E00001432,43
E00001433,46
E00001434,44
E00001435,41
E00001436,37
E00001437,47.5
E00001438,45
E00001439,45
E00001440,34.5
E00001441,38
E00001442,39
E00001443,41
E00001444,37.5
E00001445,39
E00001446,38
E00001447,33
E00001448,30
E00001449,35
E00001450,37
E00001451,43
E00001452,32
E00001453,37.5
E00001454,44
E00001455,32
E00001456,35
E00001457,34
E00001458,31
E00001459,35
E00001460,34
E00001461,39
E00001462,33
E00001463,35
E00001464,34
E00001465,36
E00001466,33
E00001467,36
E00001468,33
E00001469,38
E00001470,40
E00001471,39
E00001472,42
E00001474,37
E00001475,37
E00001476,38
E00001477,36
E00001478,31.5
E00001479,44
E00001480,36
E00001481,39
E00001482,40.5
E00001483,37
E00001484,34
E00001485,31
E00001486,34
E00001487,35.5
E00001488,37
E00001489,33
E00001490,38
E00001491,32
E00001492,30
E00001493,34
E00001494,33
E00001495,38
E00001496,34.5
E00001497,30
E00001498,31
E00001499,33
E00001500,30
E00001501,37
E00001502,32
E00001503,36
E00001504,42
E00001505,30
E00001506,33
E00001507,31
E00001508,31
E00001509,29
E00001510,30
E00001511,31
E00001512,31
E00001513,36
E00001514,32
E00001515,33
E00001516,34
E00001517,37
E00001518,35
E00001519,32
E00001520,38
E00001521,32
E00001522,31
E00001523,32
E00001524,34
E00001525,31
E00001526,31
E00001527,28
E00001528,32
E00001529,35
E00001530,31
E00001531,25
E00001532,36
E00001533,27
E00001534,35
E00001535,33
E00001536,29
E00001537,33
E00001538,32
E00001539,31
E00001540,36
E00001541,36
E00001542,36
E00001543,41
E00001544,33
E00001545,41
E00001546,36
E00001547,33
E00001548,35
E00001549,37
E00001550,37
E00001551,39
E00001552,39
E00001553,34
E00001554,41
E00001555,33
E00001556,43
E00001557,40.5
E00001558,40
E00001559,39
E00001560,35
E00001561,37
E00001562,29
E00001563,36
E00001564,39
E00001565,35
E00001566,36
E00001567,31
E00001568,37
E00001570,36
E00001571,35
E00001572,34
E00001573,36
E00001574,39.5
E00001575,50
E00001576,44
E00001577,36
E00001578,43
E00001579,34
E00001580,40
E00001581,37
E00001582,35
E00001583,34
E00001584,37.5
E00001585,41
E00001586,34
E00001587,31
E00001588,38
E00001589,35
E00001590,32
E00001591,35
E00001592,42
E00001593,43.5
E00001594,43
E00001595,39
E00001596,35
E00001597,44
E00001598,39
E00001599,36
E00001600,43
E00001601,39
E00001602,45
E00001603,39
E00001604,31
E00001605,34.5
E00001606,41
E00001607,39
E00001608,35
E00001609,45
E00001610,40
E00001611,44
E00001612,40
E00001613,42
E00001614,45
E00001615,46
E00001616,40.5
E00001617,51.5
E00001618,45
E00001619,41
E00001620,44
E00001621,44
E00001622,46
E00001623,50
E00001624,49
E00001625,61
E00001626,40
E00001627,34
E00001628,34
E00001629,48.5
E00001630,33
E00001631,39
E00001632,30
E00001633,33
E00001634,29
E00001635,33
E00001636,30
E00001637,39
E00001638,31
E00001639,28.5
E00001640,35
E00001641,27.5
E00001642,31
E00001643,35
E00001644,30
E00001645,36
E00001646,28
E00001647,33
E00001648,30
E00001649,35
E00001650,38
E00001651,49.5
E00001652,33
E00001653,41
E00001654,40
E00001655,35.5
E00001656,47
E00001657,46
E00001658,34
E00001659,33.5
E00001660,35.5
E00001661,37
E00001662,39
E00001663,43
E00001664,44.5
E00001665,40
E00001666,38
E00001667,37
E00001668,35
E00001669,42
E00001670,38
E00001671,36
E00001672,49
E00001673,39
E00001674,39
E00001675,40
E00001676,39
E00001677,49
E00001678,45
E00001679,45.5
E00001680,35
E00001681,40.5
E00001682,42
E00001683,43
E00001684,45
E00001685,38.5
E00001686,42
E00001687,47
E00001688,57.5
E00001689,39
E00001690,47
E00001691,37
E00001692,38
E00001693,42
E00001694,41
E00001695,41
E00001696,39.5
E00001697,46
E00001698,38
E00001699,42
E00001700,45
E00001701,43
E00001702,48
E00001703,48.5
E00001704,44
E00001705,36
E00001706,39
E00001707,36
E00001708,36
E00001709,40
E00001710,53
E00001711,35
E00001712,43.5
E00001713,43
E00001714,37
E00001715,44
E00001716,43
E00001717,40
E00001718,41
E00001719,46
E00001720,38
E00001721,38.5
E00001722,38
E00001723,36
E00001724,37
E00001725,41
E00001726,46
E00001727,33
E00001728,42
E00001729,42
E00001730,39
E00001731,41
E00001732,42
E00001733,45
E00001734,44
E00001735,43
E00001736,46
E00001737,48.5
E00001738,35
E00001739,47
E00001740,43
E00001741,45
E00001742,39
E00001743,55
E00001744,50
E00001745,44
E00001746,44
E00001747,49
E00001748,49
E00001749,55
E00001750,37
E00001751,45
E00001752,35
E00001753,54
E00001754,52
E00001755,55
E00001756,44
E00001757,40
E00001758,44.5
E00001759,46
E00001760,43
E00001761,38
E00001762,50
E00001763,43
E00001764,40
E00001765,47
E00001766,38
E00001767,40
E00001768,39
E00001769,39
E00001770,42
E00001771,35.5
E00001772,34
E00001773,31.5
E00001774,40.5
E00001775,45
E00001776,33
E00001777,41
E00001778,39
E00001779,34
E00001780,45
E00001781,43
E00001782,48
E00001783,44
E00001784,44
E00001785,44
E00001786,47
E00001787,46
E00001788,43
E00001789,40
E00001790,44
E00001791,41
E00001792,43
E00001793,43
E00001794,39
E00001795,37
E00001796,43.5
E00001797,45
E00001798,49
E00001799,39
E00001800,39
E00001801,34
E00001802,33.5
E00001803,38
E00001804,49
E00001805,42
E00001806,37
E00001807,44
E00001808,35.5
E00001809,41
E00001810,42
E00001811,50
E00001812,37
E00001813,32
E00001814,34
E00001815,44
E00001816,42
E00001817,42
E00001818,34
E00001819,44
E00001820,45
E00001821,28
E00001822,31
E00001823,33
E00001824,38
E00001825,32
E00001826,29
E00001827,21
E00001828,27
E00001829,39
E00001830,28
E00001831,38
E00001832,40
E00001833,44
E00001834,36
E00001835,35
E00001836,34
E00001837,35
E00001838,38
E00001839,40
E00001840,37
E00001841,42.5
E00001842,37
E00001843,46.5
E00001844,39.5
E00001845,54
E00001846,37
E00001847,44
E00001848,29
E00001849,38
E00001851,35
E00001852,34.5
E00001853,45
E00001854,34
E00001855,38
E00001856,36
E00001857,34
E00001858,40
E00001859,39
E00001860,42
E00001861,30.5
E00001862,26
E00001863,60
E00001864,36
E00001865,30
E00001866,39
E00001867,36
E00001868,42.5
E00001869,49
E00001870,33
E00001871,43
E00001872,52
E00001873,39
E00001874,36
E00001875,33
E00001876,41
E00001877,48
E00001878,32
E00001879,38
E00001880,41
E00001881,50
E00001882,38
E00001883,47
E00001884,47
E00001885,42
E00001886,40
E00001887,57
E00001888,35
E00001889,40
E00001890,34.5
E00001891,34.5
E00001892,45
E00001893,25
E00001894,37
E00001895,30
E00001896,33
E00001897,43.5
E00001898,35
E00001899,43
E00001900,46
E00001901,49
E00001902,47
E00001903,43
E00001904,49
E00001905,42
E00001906,42
E00001907,29
E00001908,45
E00001909,36
E00001910,39.5
E00001911,46
E00001912,36
E00001913,38
E00001914,42
E00001915,57
E00001916,43
E00001917,41
E00001918,43
E00001919,41
E00001920,48
E00001921,38
E00001922,47
E00001923,37
E00001924,33
E00001925,32
E00001926,46
E00001927,44
E00001928,45
E00001929,34
E00001930,38
E00001931,43.5
E00001932,41
E00001933,46
E00001934,41
E00001935,25
E00001936,40
E00001937,39
E00001938,46
E00001939,39
E00001940,41
E00001941,41
E00001943,33.5
E00001944,39
E00001945,41
E00001946,40
E00001947,42
E00001948,34
E00001949,33
E00001950,41
E00001951,46
E00001952,44
E00001953,41
E00001954,50
E00001955,40
E00001956,34
E00001957,46
E00001958,38
E00001959,36
E00001960,41
E00001961,44
E00001962,44
E00001963,34
E00001964,40
E00001965,34
E00001966,42
E00001967,45.5
E00001968,39
E00001969,42
E00001970,43
E00001971,43.5
E00001972,28
E00001973,36
E00001974,23
E00001975,31
E00001976,39
E00001977,51
E00001978,44
E00001980,38
E00001981,36
E00001982,52
E00001983,48
E00001984,33
E00001985,33
E00001986,29.5
E00001987,33
E00001988,33.5
E00001989,37
E00001990,47
E00001991,28
E00001992,35
E00001993,33
E00001994,30
E00001995,32
E00001996,36
E00001997,31
E00001998,30
E00002000,26
E00002001,30
E00002002,30
E00002003,28.5
E00002004,50
E00002005,42.5
E00002006,38
E00002007,40
E00002008,47
E00002009,35
E00002010,33.5
E00002011,43
E00002012,43.5
E00002013,46
E00002014,43
E00002015,39
E00002016,38.5
E00002017,38
E00002018,40
E00002019,39
E00002020,42.5
E00002021,41
E00002022,38
E00002023,38
E00002024,33.5
E00002025,39
E00002026,44
E00002027,40
E00002028,44
E00002029,34
E00002030,42
E00002031,43
E00002032,39
E00002033,40
E00002034,36
E00002035,37
E00002036,49
E00002037,34
E00002038,50
E00002039,43
E00002040,24
E00002041,29
E00002042,31
E00002043,39
E00002044,31.5
E00002045,41
E00002046,41
E00002047,36
E00002048,32.5
E00002049,35
E00002050,39
E00002051,40
E00002052,33
E00002053,35
E00002054,45
E00002055,48
E00002056,43
E00002057,40
E00002058,44
E00002059,46
E00002060,52
E00002061,44
E00002062,55
E00002063,45
E00002064,64
E00002065,41.5
E00002066,38.5
E00002067,66
E00002068,32
E00002069,33
E00002070,33
E00002071,30
E00002072,27
E00002073,53
E00002074,37
E00002075,41.5
E00002076,57
E00002077,38
E00002078,52
E00002079,46
E00002080,49.5
E00002081,41
E00002082,42.5
E00002083,44
E00002084,43
E00002085,41
E00002086,32
E00002087,36.5
E00002088,37
E00002089,50
E00002090,42.5
E00002091,45
E00002092,45
E00002093,51
E00002094,41
E00002095,43
E00002096,33
E00002097,42.5
E00002098,47
E00002099,41
E00002100,40
E00002101,37
E00002102,35
E00002103,36
E00002104,39
E00002105,38
E00002106,39
E00002107,54
E00002108,37
E00002109,38
E00002110,19
E00002111,32
E00002112,34
E00002113,32
E00002114,26
E00002115,32
E00002116,40
E00002117,31
E00002118,30
E00002119,23
E00002120,39
E00002121,28
E00002122,36
E00002123,41
E00002124,35
E00002125,37.5
E00002126,33
E00002127,35
E00002128,36
E00002129,34
E00002130,28
E00002131,36
E00002132,38
E00002133,48
E00002134,31.5
E00002135,29
E00002136,34
E00002137,33
E00002138,29.5
E00002139,30.5
E00002140,31
E00002141,29
E00002142,30.5
E00002143,36
E00002144,35
E00002145,31
E00002146,37
E00002147,48
E00002148,29.5
E00002149,38
E00002150,41
E00002151,39
E00002152,39
E00002153,49
E00002154,44
E00002155,47
E00002156,40
E00002157,41
E00002158,32
E00002159,47
E00002160,39
E00002161,42
E00002162,47
E00002163,39.5
E00002164,40
E00002165,43
E00002166,31
E00002167,34
E00002168,37
E00002169,33
E00002170,42
E00002171,32
E00002172,46
E00002173,43
E00002174,37
E00002175,48
E00002176,49
E00002177,38
E00002178,47
E00002179,44
E00002180,45.5
E00002181,44
E00002182,40
E00002183,62
E00002184,37
E00002185,33
E00002186,38
E00002187,38
E00002188,39
E00002189,52
E00002190,37
E00002191,42
E00002192,49
E00002193,37
E00002194,46
E00002195,40
E00002196,48
E00002197,35
E00002198,46
E00002199,52
E00002200,42
E00002201,42.5
E00002202,48
E00002203,42.5
E00002204,44
E00002205,45
E00002206,38
E00002207,49
E00002208,37
E00002209,42
E00002210,39
E00002211,39
E00002212,46
E00002213,36
E00002214,34
E00002215,40.5
E00002216,40
E00002217,35
E00002218,41
E00002219,38
E00002220,39
E00002221,37
E00002222,41
E00002223,40
E00002224,37.5
E00002225,37
E00002226,35
E00002227,39
E00002228,32.5
E00002229,35
E00002230,40
E00002231,40
E00002232,34
E00002233,35
E00002234,42
E00002235,34
E00002236,44
E00002237,37
E00002238,42
E00002239,44
E00002240,45
E00002241,37
E00002242,61
E00002243,51
E00002244,40
E00002245,41
E00002246,42
E00002247,46
E00002248,42
E00002249,42
E00002250,46
E00002251,37
E00002252,34
E00002253,45.5
E00002254,56.5
E00002255,42.5
E00002256,47
E00002257,40
E00002258,43
E00002259,35
E00002260,39
E00002261,50
E00002262,33
E00002263,31
E00002264,40.5
E00002265,44.5
E00002266,36
E00002267,72
E00002268,41
E00002269,49
E00002270,44
E00002271,41
E00002272,32.5
E00002273,38
E00002274,39
E00002275,30
E00002276,35
E00002277,22
E00002279,34
E00002280,33
E00002281,32
E00002282,25
E00002283,33
E00002284,34
E00002285,30
E00002286,30
E00002287,31
E00002288,31
E00002289,31
E00002290,33
E00002291,29
E00002292,43.5
E00002293,32
E00002294,31
E00002295,32
E00002296,30
E00002297,31
E00002298,28
E00002299,30
E00002300,27
E00002301,42
E00002302,47
E00002303,32
E00002304,30
E00002305,44
E00002306,37.5
E00002307,36
E00002308,41
E00002309,56
E00002310,34
E00002311,31
E00002312,38
E00002313,30
E00002314,32
E00002315,37
E00002316,33
E00002319,35
